crash_unit_id,crash_record_id,crash_date_left,unit_no,unit_type,num_passengers,vehicle_id,cmrc_veh_i,make,model,lic_plate_state,vehicle_year,vehicle_defect,vehicle_type,vehicle_use,travel_direction,maneuver,towed_i,fire_i,occupant_cnt,towed_by,towed_to,area_00_i,area_01_i,area_02_i,area_03_i,area_04_i,area_05_i,area_06_i,area_07_i,area_08_i,area_09_i,area_10_i,area_11_i,area_12_i,area_99_i,first_contact_point,cmv_id,usdot_no,commercial_src,gvwr,carrier_name,carrier_state,carrier_city,hazmat_placards_i,hazmat_present_i,hazmat_report_i,mcs_report_i,hazmat_vio_cause_crash_i,mcs_vio_cause_crash_i,idot_permit_no,trailer1_width,trailer2_width,trailer1_length,axle_cnt,vehicle_config,cargo_body_type,load_type,hazmat_out_of_service_i,mcs_out_of_service_i,hazmat_class,crash_date_est_i,crash_date_right,posted_speed_limit,traffic_control_device,device_condition,weather_condition,lighting_condition,first_crash_type,trafficway_type,alignment,roadway_surface_cond,road_defect,report_type,crash_type,intersection_related_i,private_property_i,hit_and_run_i,damage,date_police_notified,prim_contributory_cause,sec_contributory_cause,street_no,street_direction,street_name,beat_of_occurrence,photos_taken_i,statements_taken_i,dooring_i,work_zone_i,work_zone_type,workers_present_i,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,injuries_unknown,crash_hour,crash_day_of_week,crash_month,latitude,longitude,location
2066228,bf978065ee22b2633cdfd01226176ec14879205d60af3fdb9ca645621421e644cfbf0bccbc4103bf0ae46f1251bd8a40d8a5428b2d1c0deb968862f42036957c,2025-05-19T13:30:00.000,2,PARKED,,1969643.0,,TOYOTA,CAMRY,IL,2018.0,NONE,PASSENGER,PERSONAL,S,PARKED,,,0.0,,,,,,,,,,Y,Y,,,,,,REAR-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:30:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-05-19T13:50:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4824,N,PULASKI RD,1712,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,2,5,41.9690321327,-87.7281989338,POINT (-87.728198933785 41.969032132682)
2066252,c9ab999e03aacc83f639f93ab8fac38a4c63cfb36a01d2d8ec85ce699690567444a1293aaacd866ababfd87344721a39cbea0fa55ffa36573fb8a090e596c3b5,2025-05-19T13:30:00.000,1,DRIVER,,1969661.0,,CHEVROLET,TAHOE,IL,2007.0,UNKNOWN,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,S,PASSING/OVERTAKING,,,1.0,,,,,Y,Y,Y,,,,,,,,,,SIDE-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:30:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",2025-05-19T14:25:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2206,S,CALIFORNIA AVE,1033,,,,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,0.0,13,2,5,41.8516479346,-87.6955867786,POINT (-87.695586778614 41.851647934558)
2066253,c9ab999e03aacc83f639f93ab8fac38a4c63cfb36a01d2d8ec85ce699690567444a1293aaacd866ababfd87344721a39cbea0fa55ffa36573fb8a090e596c3b5,2025-05-19T13:30:00.000,2,DRIVER,1.0,1969664.0,,TOYOTA,C-HR,IL,2020.0,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,S,STRAIGHT AHEAD,,,2.0,,,,,,,,,,,Y,Y,Y,Y,,,SIDE-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:30:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",2025-05-19T14:25:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2206,S,CALIFORNIA AVE,1033,,,,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,0.0,13,2,5,41.8516479346,-87.6955867786,POINT (-87.695586778614 41.851647934558)
2066470,8b4d58d9d34c5603dcf785ffe5a77e4c825645e64b84b46320d4b836925d4a0d20005fe677b44d415210022e7755bb82e0dfea745e60112d5b5992fb1390452f,2025-05-19T13:25:00.000,1,DRIVER,,1969874.0,,UNKNOWN,MOTORIZED,,,UNKNOWN,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,N,STRAIGHT AHEAD,,,1.0,,,,,,,,,,,,,,,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:25:00.000,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",2025-05-19T18:15:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4778,W,MADISON ST,1113,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,2,5,41.8806092777,-87.7451576412,POINT (-87.745157641199 41.880609277746)
2066471,8b4d58d9d34c5603dcf785ffe5a77e4c825645e64b84b46320d4b836925d4a0d20005fe677b44d415210022e7755bb82e0dfea745e60112d5b5992fb1390452f,2025-05-19T13:25:00.000,2,DRIVER,,1969882.0,,CHEVROLET,TAHOE,IL,2006.0,UNKNOWN,SPORT UTILITY VEHICLE (SUV),DRIVER EDUCATION,S,TURNING LEFT,,,1.0,,,,Y,,,,,,,,,,,Y,,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:25:00.000,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",2025-05-19T18:15:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4778,W,MADISON ST,1113,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,2,5,41.8806092777,-87.7451576412,POINT (-87.745157641199 41.880609277746)
2066241,171c8fc233761a9979e3076bed2611d65b2c8c330f6b7bae62a8e830a7e153935c659b1329890c88c6694ffd8a4ef725447f1b1eeadc7dc72d5d3dda49190ca4,2025-05-19T13:15:00.000,1,DRIVER,,1969658.0,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),XX,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,W,UNKNOWN/NA,,,1.0,,,,,,,,,,,,,,,,Y,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:15:00.000,30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",2025-05-19T15:12:00.000,NOT APPLICABLE,NOT APPLICABLE,1521,W,61ST ST,713,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,2,5,41.7830205156,-87.6628379439,POINT (-87.66283794386 41.783020515576)
2066242,171c8fc233761a9979e3076bed2611d65b2c8c330f6b7bae62a8e830a7e153935c659b1329890c88c6694ffd8a4ef725447f1b1eeadc7dc72d5d3dda49190ca4,2025-05-19T13:15:00.000,2,PARKED,,1969667.0,,FORD,ESCAPE,IL,2014.0,UNKNOWN,PASSENGER,NOT IN USE,UNKNOWN,PARKED,,,0.0,,,,,,,,,,Y,Y,Y,Y,Y,,,SIDE-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:15:00.000,30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",2025-05-19T15:12:00.000,NOT APPLICABLE,NOT APPLICABLE,1521,W,61ST ST,713,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,2,5,41.7830205156,-87.6628379439,POINT (-87.66283794386 41.783020515576)
2066325,259bfef32929922ada892911a755c98c44863905ca373365f5cdab918d5425c39778639a67fa50f086e71165daa274d25695c092beb66ff5965bd90c40803911,2025-05-19T13:15:00.000,1,BICYCLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:15:00.000,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,2025-05-19T16:00:00.000,FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,604,N,STATE ST,1832,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,2,5,41.8926179139,-87.6282530105,POINT (-87.628253010544 41.892617913919)
2066326,259bfef32929922ada892911a755c98c44863905ca373365f5cdab918d5425c39778639a67fa50f086e71165daa274d25695c092beb66ff5965bd90c40803911,2025-05-19T13:15:00.000,2,DRIVER,,1969733.0,,SUBARU,ASCENT,IL,2021.0,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,N,TURNING LEFT,,,1.0,,,,,,,Y,,,,,,,,,,SIDE-RIGHT-REAR,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:15:00.000,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,2025-05-19T16:00:00.000,FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,604,N,STATE ST,1832,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,2,5,41.8926179139,-87.6282530105,POINT (-87.628253010544 41.892617913919)
2066249,c13b18d793224e8a6c61782f74cf14cf0312a0264d28b09fd93467dafeb5e6ee1f27f21ecb4b0b756f11c23ea9f7064423d3b1f15f6d22978dc081f169f67894,2025-05-19T13:15:00.000,1,DRIVER,,1969673.0,N,TOYOTA,COROLLA,IL,2025.0,NONE,PASSENGER,OTHER,E,STRAIGHT AHEAD,Y,,1.0,,,,,,,,,,Y,Y,Y,Y,Y,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:15:00.000,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,Y,Y,"OVER $1,500",2025-05-19T13:20:00.000,NOT APPLICABLE,NOT APPLICABLE,5150,W,55TH ST,814,,,,,,,3,INCAPACITATING INJURY,1.0,0.0,1.0,0.0,0.0,2.0,0.0,13,2,5,41.7930028559,-87.7521195809,POINT (-87.752119580929 41.793002855945)
2066250,c13b18d793224e8a6c61782f74cf14cf0312a0264d28b09fd93467dafeb5e6ee1f27f21ecb4b0b756f11c23ea9f7064423d3b1f15f6d22978dc081f169f67894,2025-05-19T13:15:00.000,2,DRIVER,,1969680.0,,NISSAN,ROGUE,MI,2024.0,NONE,PASSENGER,OTHER,N,STRAIGHT AHEAD,,,1.0,,,Y,Y,,,,,,,,,,,Y,,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:15:00.000,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,Y,Y,"OVER $1,500",2025-05-19T13:20:00.000,NOT APPLICABLE,NOT APPLICABLE,5150,W,55TH ST,814,,,,,,,3,INCAPACITATING INJURY,1.0,0.0,1.0,0.0,0.0,2.0,0.0,13,2,5,41.7930028559,-87.7521195809,POINT (-87.752119580929 41.793002855945)
2066251,c13b18d793224e8a6c61782f74cf14cf0312a0264d28b09fd93467dafeb5e6ee1f27f21ecb4b0b756f11c23ea9f7064423d3b1f15f6d22978dc081f169f67894,2025-05-19T13:15:00.000,3,DRIVER,,1969682.0,,NISSAN,VERSA,IL,2024.0,NONE,PASSENGER,OTHER,N,STRAIGHT AHEAD,Y,,1.0,,,Y,,,,,,,,,,,,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:15:00.000,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,Y,Y,"OVER $1,500",2025-05-19T13:20:00.000,NOT APPLICABLE,NOT APPLICABLE,5150,W,55TH ST,814,,,,,,,3,INCAPACITATING INJURY,1.0,0.0,1.0,0.0,0.0,2.0,0.0,13,2,5,41.7930028559,-87.7521195809,POINT (-87.752119580929 41.793002855945)
2066239,630bbd7ae6b4ae42e8fc36c68b7827cf97b9db6472dcd6c7cf5b82d3b74a20d36097b05976f15b305ee2725fcb5eb2d11af8cf3b3f2ea3709d65aa29c5fab686,2025-05-19T13:12:00.000,1,DRIVER,,1969659.0,Y,INTERNATIONAL TRAILER CORPORATION,INTERNATIONAL TRAILER CORP.,WI,2022.0,UNKNOWN,TRACTOR W/ SEMI-TRAILER,COMMERCIAL - SINGLE UNIT,E,TURNING LEFT,,,1.0,,,,,,,,,,Y,Y,,,N,,,REAR-LEFT-CORNER,21459.0,340270.0,DRIVER,3.0,ARROW S. C. INC.,WI,KENOSHA,,N,N,N,N,N,,0-96,0-96,,,TRACTOR/SEMI-TRAILER,VAN/ENCLOSED BOX,UNKNOWN,N,N,MISCELLANEOUS,,2025-05-19T13:12:00.000,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,TURNING,UNKNOWN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-05-19T13:31:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,3300,W,77TH ST,835,,,,Y,UNKNOWN,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,2,5,41.7534768924,-87.7049611354,POINT (-87.704961135442 41.753476892362)
2066240,630bbd7ae6b4ae42e8fc36c68b7827cf97b9db6472dcd6c7cf5b82d3b74a20d36097b05976f15b305ee2725fcb5eb2d11af8cf3b3f2ea3709d65aa29c5fab686,2025-05-19T13:12:00.000,2,DRIVER,,1969670.0,,FREIGHTLINER CORPORATION,FREIGHTLINER CORP.,IN,2005.0,UNKNOWN,TRACTOR W/ SEMI-TRAILER,COMMERCIAL - SINGLE UNIT,E,TURNING RIGHT,,,1.0,,,,Y,Y,,,,,,,,,,Y,,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:12:00.000,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,TURNING,UNKNOWN,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-05-19T13:31:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,3300,W,77TH ST,835,,,,Y,UNKNOWN,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,2,5,41.7534768924,-87.7049611354,POINT (-87.704961135442 41.753476892362)
2066401,7ed4979beb851ce758032798c782b0de73ac8d05d0ee972efbee8173fda7dfcea7ef1aab18c9edba3cf4fc32094a9e7a2a0b6a8208f74fa7dc88d55040f36dff,2025-05-19T13:10:00.000,1,DRIVER,,1969828.0,,LINCOLN,NAVIGATOR,IL,2024.0,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,NE,STRAIGHT AHEAD,Y,,1.0,SELF,UNKNOWN,,,,Y,Y,Y,Y,Y,Y,N,Y,Y,,,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:10:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,Y,,"OVER $1,500",2025-05-19T13:13:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1057,W,WILLOW ST,1811,,,,,,,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,2,5,41.9125518213,-87.6550751346,POINT (-87.655075134647 41.912551821316)
2066272,f0f3f700465684603d665ace0a6db1985d42bba986066c1045f070a18e71e031b283986bf8b2f0cd4eac77ba698d632248a37c7f688dada71a1de3724619b326,2025-05-19T13:10:00.000,1,DRIVER,,1969692.0,,FORD,OTHER (EXPLAIN IN NARRATIVE),IL,2012.0,UNKNOWN,PICKUP,UNKNOWN/NA,N,STRAIGHT AHEAD,,,1.0,,,,,,,,,,,,,,,,Y,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:10:00.000,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",2025-05-19T14:55:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,4035,W,NORTH AVE,2534,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,2,5,41.9097553803,-87.7278697731,POINT (-87.727869773095 41.909755380271)
2066273,f0f3f700465684603d665ace0a6db1985d42bba986066c1045f070a18e71e031b283986bf8b2f0cd4eac77ba698d632248a37c7f688dada71a1de3724619b326,2025-05-19T13:10:00.000,2,DRIVER,,1969696.0,,KIA,OPTIMA / K5,IL,2023.0,UNKNOWN,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,,,1.0,,,,,,,Y,Y,,,,,,,,,REAR-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:10:00.000,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",2025-05-19T14:55:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,4035,W,NORTH AVE,2534,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,2,5,41.9097553803,-87.7278697731,POINT (-87.727869773095 41.909755380271)
2066256,8d70a872f52a80cde995df36d779690b68637f8e1e9c9ec6308ade87276597aba821ffff80425ad957f5334c5e9ffe5c8702711b3a757dbfd19644d83090b348,2025-05-19T13:05:00.000,1,DRIVER,,1969669.0,,HINO,HINO,IL,2025.0,NONE,TRACTOR W/ SEMI-TRAILER,OTHER,N,TURNING LEFT,,,1.0,,,,,,,,Y,,,,,,,,,REAR-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:05:00.000,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",2025-05-19T14:37:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,600,S,MICHIGAN AVE,123,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,2,5,41.8743716154,-87.6243795278,POINT (-87.624379527782 41.874371615359)
2066257,8d70a872f52a80cde995df36d779690b68637f8e1e9c9ec6308ade87276597aba821ffff80425ad957f5334c5e9ffe5c8702711b3a757dbfd19644d83090b348,2025-05-19T13:05:00.000,2,DRIVER,,1969676.0,,TOYOTA,OTHER (EXPLAIN IN NARRATIVE),IL,2015.0,NONE,OTHER,OTHER,N,STRAIGHT AHEAD,,,1.0,,,,,,Y,,,,,Y,Y,Y,Y,,,SIDE-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:05:00.000,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",2025-05-19T14:37:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,600,S,MICHIGAN AVE,123,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,2,5,41.8743716154,-87.6243795278,POINT (-87.624379527782 41.874371615359)
2066215,35cf3bca877c4282a1f7a181d5a0f09b63a8d12b9e66158006fca320dde793b2c99788efdb86ef6a86a8b815a1ee87e90df21a774aedb41e3e7ca0cb8edd5cff,2025-05-19T13:00:00.000,1,DRIVER,,1969631.0,,FORD,ESCAPE,IL,2014.0,NONE,PASSENGER,PERSONAL,UNKNOWN,BACKING,,,1.0,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:00:00.000,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,,"OVER $1,500",2025-05-19T13:16:00.000,IMPROPER BACKING,IMPROPER BACKING,4200,W,OGDEN AVE,1013,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,2,5,41.8494657743,-87.72969713,POINT (-87.729697130042 41.849465774309)
2066216,35cf3bca877c4282a1f7a181d5a0f09b63a8d12b9e66158006fca320dde793b2c99788efdb86ef6a86a8b815a1ee87e90df21a774aedb41e3e7ca0cb8edd5cff,2025-05-19T13:00:00.000,2,PARKED,,1969635.0,,CHEVROLET,EQUINOX,IL,2023.0,NONE,PASSENGER,PERSONAL,UNKNOWN,PARKED,,,0.0,,,,Y,,,,,,,,,,,,,SIDE-RIGHT-FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:00:00.000,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,,"OVER $1,500",2025-05-19T13:16:00.000,IMPROPER BACKING,IMPROPER BACKING,4200,W,OGDEN AVE,1013,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,2,5,41.8494657743,-87.72969713,POINT (-87.729697130042 41.849465774309)
2066347,aed6341c6676e75686d47728358398fe2a115cf86ee7e290796f17d236c18b0bea18eb92173a9b31b72fba13be0ab1f13af0d1713f2af4614ae10c1b7dc5ad02,2025-05-19T13:00:00.000,1,DRIVER,1.0,1969752.0,,TOYOTA,COROLLA,IL,2024.0,UNKNOWN,PASSENGER,PERSONAL,W,MERGING,,,2.0,,,,,,,,,,,,,Y,Y,,,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:00:00.000,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-05-19T16:37:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,1748,W,GARFIELD BLVD,932,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13,2,5,41.7940851039,-87.6689645164,POINT (-87.668964516405 41.794085103913)
2066348,aed6341c6676e75686d47728358398fe2a115cf86ee7e290796f17d236c18b0bea18eb92173a9b31b72fba13be0ab1f13af0d1713f2af4614ae10c1b7dc5ad02,2025-05-19T13:00:00.000,2,DRIVER,,1969764.0,,VOLKSWAGEN,JETTA,,,UNKNOWN,PASSENGER,UNKNOWN/NA,W,STRAIGHT AHEAD,,,1.0,,,,Y,Y,,,,,,,,,,,,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T13:00:00.000,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-05-19T16:37:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,1748,W,GARFIELD BLVD,932,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13,2,5,41.7940851039,-87.6689645164,POINT (-87.668964516405 41.794085103913)
2066341,bc3055f8ec6042f290318e639d55a0438cc95e9d86b71c7a2000574c4c70afb606db0338d64b38f25bca6791e815579f5161f40c7f351f190147629756c7ec9a,2025-05-19T12:45:00.000,1,DRIVER,,1969749.0,,TOYOTA,CAMRY,IL,2003.0,OTHER,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,,,1.0,,,,Y,,,,,,,,,,,,,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T12:45:00.000,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",2025-05-19T16:15:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,4759,W,ADDISON ST,1731,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,2,5,41.9460172739,-87.7468997443,POINT (-87.746899744273 41.946017273895)
